Date,Open,High,Low,Close,Adj Close,OpenY,HighY,LowY,OpenYY,HighYY,LowYY
4/9/2012,"1,641.44","1,649.00","1,627.70","1,641.28","1,641.28","1,628.95","1,639.49","1,628.49","1,620.36","1,633.67","1,620.15"
4/6/2012,"1,628.95","1,639.49","1,628.49","1,639.49","1,639.49","1,620.36","1,633.67","1,620.15","1,644.64","1,648.15","1,612.30"
4/5/2012,"1,620.36","1,633.67","1,620.15","1,631.25","1,631.25","1,644.64","1,648.15","1,612.30","1,676.59","1,681.16","1,639.24"
4/4/2012,"1,644.64","1,648.15","1,612.30","1,620.23","1,620.23","1,676.59","1,681.16","1,639.24","1,668.55","1,680.09","1,676.20"
4/3/2012,"1,676.59","1,681.16","1,639.24","1,645.33","1,645.33","1,668.55","1,680.09","1,676.20","1,661.55","1,671.11","1,659.91"
4/2/2012,"1,668.55","1,680.09","1,676.20","1,677.75","1,677.75","1,661.55","1,671.11","1,659.91","1,661.94","1,665.29","1,645.39"
3/30/2012,"1,661.55","1,671.11","1,659.91","1,668.90","1,668.90","1,661.94","1,665.29","1,645.39","1,680.21","1,684.41","1,655.11"
3/29/2012,"1,661.94","1,665.29","1,645.39","1,661.38","1,661.38","1,680.21","1,684.41","1,655.11","1,690.30","1,696.81","1,679.11"
3/28/2012,"1,680.21","1,684.41","1,655.11","1,662.18","1,662.18","1,690.30","1,696.81","1,679.11","1,661.81","1,694.00","1,655.60"
3/27/2012,"1,690.30","1,696.81","1,679.11","1,680.05","1,680.05","1,661.81","1,694.00","1,655.60","1,645.41","1,666.74","1,642.38"
3/26/2012,"1,661.81","1,694.00","1,655.60","1,689.98","1,689.98","1,645.41","1,666.74","1,642.38","1,652.05","1,658.01","1,629.68"
3/23/2012,"1,645.41","1,666.74","1,642.38","1,662.26","1,662.26","1,652.05","1,658.01","1,629.68","1,651.11","1,661.65","1,646.91"
3/22/2012,"1,652.05","1,658.01","1,629.68","1,644.85","1,644.85","1,651.11","1,661.65","1,646.91","1,666.04","1,666.29","1,643.29"
3/21/2012,"1,651.11","1,661.65","1,646.91","1,650.50","1,650.50","1,666.04","1,666.29","1,643.29","1,654.98","1,671.40","1,654.14"
3/20/2012,"1,666.04","1,666.29","1,643.29","1,650.35","1,650.35","1,654.98","1,671.40","1,654.14","1,659.71","1,665.01","1,639.80"
3/19/2012,"1,654.98","1,671.40","1,654.14","1,664.55","1,664.55","1,659.71","1,665.01","1,639.80","1,642.89","1,666.79","1,636.59"
3/16/2012,"1,659.71","1,665.01","1,639.80","1,660.65","1,660.65","1,642.89","1,666.79","1,636.59","1,675.74","1,683.45","1,635.59"
3/15/2012,"1,642.89","1,666.79","1,636.59","1,658.23","1,658.23","1,675.74","1,683.45","1,635.59","1,699.66","1,705.97","1,662.60"
3/14/2012,"1,675.74","1,683.45","1,635.59","1,643.60","1,643.60","1,699.66","1,705.97","1,662.60","1,709.08","1,714.30","1,692.84"
3/13/2012,"1,699.66","1,705.97","1,662.60","1,675.50","1,675.50","1,709.08","1,714.30","1,692.84","1,700.20","1,714.59","1,677.84"
3/12/2012,"1,709.08","1,714.30","1,692.84","1,700.53","1,700.53","1,700.20","1,714.59","1,677.84","1,685.09","1,703.86","1,682.85"
3/9/2012,"1,700.20","1,714.59","1,677.84","1,713.09","1,713.09","1,685.09","1,703.86","1,682.85","1,674.60","1,688.42","1,671.35"
3/8/2012,"1,685.09","1,703.86","1,682.85","1,700.65","1,700.65","1,674.60","1,688.42","1,671.35","1,705.97","1,709.00","1,664.35"
3/7/2012,"1,674.60","1,688.42","1,671.35","1,684.95","1,684.95","1,705.97","1,709.00","1,664.35","1,711.05","1,716.76","1,694.64"
3/6/2012,"1,705.97","1,709.00","1,664.35","1,674.00","1,674.00","1,711.05","1,716.76","1,694.64","1,717.70","1,724.19","1,705.19"
3/5/2012,"1,711.05","1,716.76","1,694.64","1,706.70","1,706.70","1,717.70","1,724.19","1,705.19","1,696.20","1,726.21","1,694.70"
3/2/2012,"1,717.70","1,724.19","1,705.19","1,712.30","1,712.30","1,696.20","1,726.21","1,694.70","1,784.59","1,790.80","1,688.49"
3/1/2012,"1,696.20","1,726.21","1,694.70","1,716.55","1,716.55","1,784.59","1,790.80","1,688.49","1,767.05","1,789.96","1,766.00"
2/29/2012,"1,784.59","1,790.80","1,688.49","1,695.20","1,695.20","1,767.05","1,789.96","1,766.00","1,773.28","1,779.59","1,762.24"
2/28/2012,"1,767.05","1,789.96","1,766.00","1,785.85","1,785.85","1,773.28","1,779.59","1,762.24","1,780.30","1,783.11","1,770.74"
2/27/2012,"1,773.28","1,779.59","1,762.24","1,766.30","1,766.30","1,780.30","1,783.11","1,770.74","1,776.24","1,787.61","1,772.29"
2/24/2012,"1,780.30","1,783.11","1,770.74","1,773.49","1,773.49","1,776.24","1,787.61","1,772.29","1,759.59","1,781.80","1,749.54"
2/23/2012,"1,776.24","1,787.61","1,772.29","1,780.10","1,780.10","1,759.59","1,781.80","1,749.54","1,734.03","1,760.21","1,731.09"
2/22/2012,"1,759.59","1,781.80","1,749.54","1,777.55","1,777.55","1,734.03","1,760.21","1,731.09","1,723.78","1,737.30","1,723.67"
2/21/2012,"1,734.03","1,760.21","1,731.09","1,759.15","1,759.15","1,723.78","1,737.30","1,723.67","1,728.84","1,735.95","1,717.45"
2/20/2012,"1,723.78","1,737.30","1,723.67","1,734.00","1,734.00","1,728.84","1,735.95","1,717.45","1,727.79","1,730.01","1,705.49"
2/17/2012,"1,728.84","1,735.95","1,717.45","1,722.45","1,722.45","1,727.79","1,730.01","1,705.49","1,719.62","1,737.47","1,718.52"
2/16/2012,"1,727.79","1,730.01","1,705.49","1,728.70","1,728.70","1,719.62","1,737.47","1,718.52","1,722.96","1,727.81","1,712.20"
2/15/2012,"1,719.62","1,737.47","1,718.52","1,729.01","1,729.01","1,722.96","1,727.81","1,712.20","1,725.30","1,733.61","1,716.47"
2/14/2012,"1,722.96","1,727.81","1,712.20","1,720.10","1,720.10","1,725.30","1,733.61","1,716.47","1,731.54","1,734.80","1,704.14"
2/13/2012,"1,725.30","1,733.61","1,716.47","1,722.50","1,722.50","1,731.54","1,734.80","1,704.14","1,733.70","1,751.90","1,725.69"
2/10/2012,"1,731.54","1,734.80","1,704.14","1,719.85","1,719.85","1,733.70","1,751.90","1,725.69","1,745.76","1,751.86","1,724.95"
2/9/2012,"1,733.70","1,751.90","1,725.69","1,729.60","1,729.60","1,745.76","1,751.86","1,724.95","1,719.80","1,750.20","1,709.79"
2/8/2012,"1,745.76","1,751.86","1,724.95","1,733.55","1,733.55","1,719.80","1,750.20","1,709.79","1,726.30","1,738.09","1,711.79"
2/7/2012,"1,719.80","1,750.20","1,709.79","1,746.50","1,746.50","1,726.30","1,738.09","1,711.79","1,760.06","1,763.76","1,724.35"
2/6/2012,"1,726.30","1,738.09","1,711.79","1,720.30","1,720.30","1,760.06","1,763.76","1,724.35","1,744.20","1,761.57","1,741.49"
2/3/2012,"1,760.06","1,763.76","1,724.35","1,725.30","1,725.30","1,744.20","1,761.57","1,741.49","1,738.75","1,751.56","1,732.95"
2/2/2012,"1,744.20","1,761.57","1,741.49","1,759.99","1,759.99","1,738.75","1,751.56","1,732.95","1,729.19","1,747.79","1,726.80"
2/1/2012,"1,738.75","1,751.56","1,732.95","1,743.60","1,743.60","1,729.19","1,747.79","1,726.80","1,738.05","1,739.35","1,716.69"
1/31/2012,"1,729.19","1,747.79","1,726.80","1,739.43","1,739.43","1,738.05","1,739.35","1,716.69","1,720.49","1,738.91","1,714.80"
1/30/2012,"1,738.05","1,739.35","1,716.69","1,730.05","1,730.05","1,720.49","1,738.91","1,714.80","1,710.72","1,730.62","1,703.65"
1/27/2012,"1,720.49","1,738.91","1,714.80","1,738.89","1,738.89","1,710.72","1,730.62","1,703.65","1,665.69","1,713.30","1,649.19"
1/26/2012,"1,710.72","1,730.62","1,703.65","1,721.50","1,721.50","1,665.69","1,713.30","1,649.19","1,676.99","1,679.89","1,661.29"
1/25/2012,"1,665.69","1,713.30","1,649.19","1,711.90","1,711.90","1,676.99","1,679.89","1,661.29","1,666.68","1,681.66","1,662.59"
1/24/2012,"1,676.99","1,679.89","1,661.29","1,665.20","1,665.20","1,666.68","1,681.66","1,662.59","1,657.79","1,667.11","1,644.69"
1/23/2012,"1,666.68","1,681.66","1,662.59","1,677.00","1,677.00","1,657.79","1,667.11","1,644.69","1,659.70","1,670.15","1,648.94"
1/20/2012,"1,657.79","1,667.11","1,644.69","1,666.90","1,666.90","1,659.70","1,670.15","1,648.94","1,652.20","1,662.50","1,642.74"
1/19/2012,"1,659.70","1,670.15","1,648.94","1,657.60","1,657.60","1,652.20","1,662.50","1,642.74","1,643.84","1,667.87","1,641.45"
1/18/2012,"1,652.20","1,662.50","1,642.74","1,661.25","1,661.25","1,643.84","1,667.87","1,641.45","1,639.68","1,647.35","1,631.44"
1/17/2012,"1,643.84","1,667.87","1,641.45","1,651.74","1,651.74","1,639.68","1,647.35","1,631.44","1,650.66","1,650.75","1,626.06"
1/16/2012,"1,639.68","1,647.35","1,631.44","1,643.40","1,643.40","1,650.66","1,650.75","1,626.06","1,640.64","1,662.12","1,640.39"
1/13/2012,"1,650.66","1,650.75","1,626.06","1,639.35","1,639.35","1,640.64","1,662.12","1,640.39","1,632.39","1,647.40","1,630.29"
1/12/2012,"1,640.64","1,662.12","1,640.39","1,650.10","1,650.10","1,632.39","1,647.40","1,630.29","1,611.57","1,640.27","1,608.62"
1/11/2012,"1,632.39","1,647.40","1,630.29","1,641.80","1,641.80","1,611.57","1,640.27","1,608.62","1,616.78","1,623.69","1,604.94"
1/10/2012,"1,611.57","1,640.27","1,608.62","1,631.56","1,631.56","1,616.78","1,623.69","1,604.94","1,621.44","1,630.56","1,608.89"
1/9/2012,"1,616.78","1,623.69","1,604.94","1,611.50","1,611.50","1,621.44","1,630.56","1,608.89","1,611.39","1,625.86","1,596.74"
1/6/2012,"1,621.44","1,630.56","1,608.89","1,616.85","1,616.85","1,611.39","1,625.86","1,596.74","1,602.75","1,618.92","1,593.10"
1/5/2012,"1,611.39","1,625.86","1,596.74","1,623.00","1,623.00","1,602.75","1,618.92","1,593.10","1,566.20","1,607.45","1,565.85"
1/4/2012,"1,602.75","1,618.92","1,593.10","1,612.40","1,612.40","1,566.20","1,607.45","1,565.85","1,566.61","1,569.61","1,565.37"
1/3/2012,"1,566.20","1,607.45","1,565.85","1,604.14","1,604.14","1,566.61","1,569.61","1,565.37","1,545.89","1,581.26","1,544.75"
1/2/2012,"1,566.61","1,569.61","1,565.37","1,566.27","1,566.27","1,545.89","1,581.26","1,544.75","1,556.39","1,561.51","1,522.64"
12/30/2011,"1,545.89","1,581.26","1,544.75","1,564.30","1,564.30","1,556.39","1,561.51","1,522.64","1,593.75","1,593.81","1,550.10"
12/29/2011,"1,556.39","1,561.51","1,522.64","1,546.70","1,546.70","1,593.75","1,593.81","1,550.10","1,607.51","1,607.79","1,589.75"
12/28/2011,"1,593.75","1,593.81","1,550.10","1,553.00","1,553.00","1,607.51","1,607.79","1,589.75","1,607.51","1,612.15","1,597.86"
12/27/2011,"1,607.51","1,607.79","1,589.75","1,592.90","1,592.90","1,607.51","1,612.15","1,597.86","1,606.75","1,614.31","1,603.15"
12/26/2011,"1,607.51","1,612.15","1,597.86","1,605.82","1,605.82","1,606.75","1,614.31","1,603.15","1,615.35","1,617.36","1,599.15"
12/23/2011,"1,606.75","1,614.31","1,603.15","1,606.60","1,606.60","1,615.35","1,617.36","1,599.15","1,615.26","1,642.36","1,606.40"
12/22/2011,"1,615.35","1,617.36","1,599.15","1,604.70","1,604.70","1,615.26","1,642.36","1,606.40","1,594.26","1,619.12","1,592.35"
12/21/2011,"1,615.26","1,642.36","1,606.40","1,615.15","1,615.15","1,594.26","1,619.12","1,592.35","1,599.35","1,608.50","1,583.44"
12/20/2011,"1,594.26","1,619.12","1,592.35","1,615.65","1,615.65","1,599.35","1,608.50","1,583.44","1,570.24","1,600.95","1,568.86"
12/19/2011,"1,599.35","1,608.50","1,583.44","1,594.10","1,594.10","1,570.24","1,600.95","1,568.86","1,574.49","1,594.26","1,561.07"
12/16/2011,"1,570.24","1,600.95","1,568.86","1,597.95","1,597.95","1,574.49","1,594.26","1,561.07","1,632.11","1,641.89","1,564.85"
12/15/2011,"1,574.49","1,594.26","1,561.07","1,570.70","1,570.70","1,632.11","1,641.89","1,564.85","1,666.25","1,678.30","1,622.75"
12/14/2011,"1,632.11","1,641.89","1,564.85","1,575.10","1,575.10","1,666.25","1,678.30","1,622.75","1,711.64","1,715.05","1,657.90"
12/13/2011,"1,666.25","1,678.30","1,622.75","1,632.10","1,632.10","1,711.64","1,715.05","1,657.90","1,708.29","1,724.30","1,703.54"
12/12/2011,"1,711.64","1,715.05","1,657.90","1,666.30","1,666.30","1,708.29","1,724.30","1,703.54","1,742.00","1,754.70","1,704.51"
12/9/2011,"1,708.29","1,724.30","1,703.54","1,711.10","1,711.10","1,742.00","1,754.70","1,704.51","1,728.46","1,743.26","1,720.65"
12/8/2011,"1,742.00","1,754.70","1,704.51","1,708.80","1,708.80","1,728.46","1,743.26","1,720.65","1,722.50","1,733.46","1,702.85"
12/7/2011,"1,728.46","1,743.26","1,720.65","1,742.10","1,742.10","1,722.50","1,733.46","1,702.85","1,746.15","1,755.30","1,718.44"
12/6/2011,"1,722.50","1,733.46","1,702.85","1,728.20","1,728.20","1,746.15","1,755.30","1,718.44","1,745.16","1,762.61","1,738.15"
12/5/2011,"1,746.15","1,755.30","1,718.44","1,721.64","1,721.64","1,745.16","1,762.61","1,738.15","1,746.85","1,754.86","1,734.10"
12/2/2011,"1,745.16","1,762.61","1,738.15","1,745.25","1,745.25","1,746.85","1,754.86","1,734.10","1,714.99","1,750.23","1,701.00"
12/1/2011,"1,746.85","1,754.86","1,734.10","1,745.25","1,745.25","1,714.99","1,750.23","1,701.00","1,712.05","1,720.76","1,704.11"
11/30/2011,"1,714.99","1,750.23","1,701.00","1,745.70","1,745.70","1,712.05","1,720.76","1,704.11","1,680.80","1,720.49","1,680.80"
11/29/2011,"1,712.05","1,720.76","1,704.11","1,716.75","1,716.75","1,680.80","1,720.49","1,680.80","1,694.85","1,697.90","1,672.09"
11/28/2011,"1,680.80","1,720.49","1,680.80","1,712.30","1,712.30","1,694.85","1,697.90","1,672.09","1,692.39","1,702.23","1,687.69"
11/25/2011,"1,694.85","1,697.90","1,672.09","1,680.13","1,680.13","1,692.39","1,702.23","1,687.69","1,700.66","1,710.77","1,677.94"
11/24/2011,"1,692.39","1,702.23","1,687.69","1,694.75","1,694.75","1,700.66","1,710.77","1,677.94","1,679.30","1,705.80","1,671.55"
11/23/2011,"1,700.66","1,710.77","1,677.94","1,693.30","1,693.30","1,679.30","1,705.80","1,671.55","1,723.30","1,726.64","1,666.54"
11/22/2011,"1,679.30","1,705.80","1,671.55","1,699.20","1,699.20","1,723.30","1,726.64","1,666.54","1,722.29","1,737.79","1,711.34"
11/21/2011,"1,723.30","1,726.64","1,666.54","1,680.85","1,680.85","1,722.29","1,737.79","1,711.34","1,762.19","1,767.16","1,710.05"
11/18/2011,"1,722.29","1,737.79","1,711.34","1,723.05","1,723.05","1,762.19","1,767.16","1,710.05","1,781.94","1,784.14","1,754.25"
11/17/2011,"1,762.19","1,767.16","1,710.05","1,719.10","1,719.10","1,781.94","1,784.14","1,754.25","1,780.39","1,785.85","1,760.54"
11/16/2011,"1,781.94","1,784.14","1,754.25","1,762.35","1,762.35","1,780.39","1,785.85","1,760.54","1,788.14","1,796.16","1,773.59"
11/15/2011,"1,780.39","1,785.85","1,760.54","1,781.40","1,781.40","1,788.14","1,796.16","1,773.59","1,759.64","1,789.41","1,746.05"
11/14/2011,"1,788.14","1,796.16","1,773.59","1,781.00","1,781.00","1,759.64","1,789.41","1,746.05","1,770.71","1,775.85","1,736.55"
11/11/2011,"1,759.64","1,789.41","1,746.05","1,788.99","1,788.99","1,770.71","1,775.85","1,736.55","1,785.20","1,799.64","1,764.14"
11/10/2011,"1,770.71","1,775.85","1,736.55","1,759.20","1,759.20","1,785.20","1,799.64","1,764.14","1,794.89","1,803.10","1,777.10"
11/9/2011,"1,785.20","1,799.64","1,764.14","1,772.24","1,772.24","1,794.89","1,803.10","1,777.10","1,753.95","1,798.69","1,752.89"
11/8/2011,"1,794.89","1,803.10","1,777.10","1,785.00","1,785.00","1,753.95","1,798.69","1,752.89","1,763.26","1,764.90","1,750.00"
11/7/2011,"1,753.95","1,798.69","1,752.89","1,795.86","1,795.86","1,763.26","1,764.90","1,750.00","1,736.50","1,767.90","1,722.84"
11/4/2011,"1,763.26","1,764.90","1,750.00","1,754.15","1,754.15","1,736.50","1,767.90","1,722.84","1,720.90","1,745.89","1,715.74"
11/3/2011,"1,736.50","1,767.90","1,722.84","1,763.15","1,763.15","1,720.90","1,745.89","1,715.74","1,716.05","1,725.29","1,683.74"
11/2/2011,"1,720.90","1,745.89","1,715.74","1,737.00","1,737.00","1,716.05","1,725.29","1,683.74","1,744.15","1,746.50","1,706.59"
11/1/2011,"1,716.05","1,725.29","1,683.74","1,720.30","1,720.30","1,744.15","1,746.50","1,706.59","1,744.70","1,752.85","1,733.00"
10/31/2011,"1,744.15","1,746.50","1,706.59","1,715.25","1,715.25","1,744.70","1,752.85","1,733.00","1,725.24","1,750.11","1,705.74"
10/28/2011,"1,744.70","1,752.85","1,733.00","1,742.95","1,742.95","1,725.24","1,750.11","1,705.74","1,707.19","1,728.50","1,696.70"
10/27/2011,"1,725.24","1,750.11","1,705.74","1,744.45","1,744.45","1,707.19","1,728.50","1,696.70","1,654.40","1,710.80","1,645.24"
10/26/2011,"1,707.19","1,728.50","1,696.70","1,725.75","1,725.75","1,654.40","1,710.80","1,645.24","1,641.99","1,662.09","1,635.60"
10/25/2011,"1,654.40","1,710.80","1,645.24","1,705.35","1,705.35","1,641.99","1,662.09","1,635.60","1,618.99","1,648.59","1,611.44"
10/24/2011,"1,641.99","1,662.09","1,635.60","1,652.68","1,652.68","1,618.99","1,648.59","1,611.44","1,643.44","1,645.00","1,603.99"
10/21/2011,"1,618.99","1,648.59","1,611.44","1,641.02","1,641.02","1,643.44","1,645.00","1,603.99","1,654.75","1,665.39","1,639.40"
10/20/2011,"1,643.44","1,645.00","1,603.99","1,619.10","1,619.10","1,654.75","1,665.39","1,639.40","1,671.20","1,677.22","1,627.20"
10/19/2011,"1,654.75","1,665.39","1,639.40","1,641.80","1,641.80","1,671.20","1,677.22","1,627.20","1,683.29","1,696.10","1,666.44"
10/18/2011,"1,671.20","1,677.22","1,627.20","1,655.15","1,655.15","1,683.29","1,696.10","1,666.44","1,667.30","1,684.26","1,661.50"
10/17/2011,"1,683.29","1,696.10","1,666.44","1,670.65","1,670.65","1,667.30","1,684.26","1,661.50","1,674.89","1,684.39","1,653.19"
10/14/2011,"1,667.30","1,684.26","1,661.50","1,679.95","1,679.95","1,674.89","1,684.39","1,653.19","1,662.29","1,692.10","1,660.39"
10/13/2011,"1,674.89","1,684.39","1,653.19","1,666.70","1,666.70","1,662.29","1,692.10","1,660.39","1,676.45","1,685.22","1,654.46"
10/12/2011,"1,662.29","1,692.10","1,660.39","1,677.20","1,677.20","1,676.45","1,685.22","1,654.46","1,654.14","1,678.10","1,638.09"
10/11/2011,"1,676.45","1,685.22","1,654.46","1,663.10","1,663.10","1,654.14","1,678.10","1,638.09","1,644.20","1,666.55","1,625.95"
10/10/2011,"1,654.14","1,678.10","1,638.09","1,675.44","1,675.44","1,644.20","1,666.55","1,625.95","1,641.49","1,655.65","1,632.24"
10/7/2011,"1,644.20","1,666.55","1,625.95","1,639.45","1,639.45","1,641.49","1,655.65","1,632.24","1,624.69","1,646.70","1,597.25"
10/6/2011,"1,641.49","1,655.65","1,632.24","1,650.63","1,650.63","1,624.69","1,646.70","1,597.25","1,660.65","1,678.86","1,596.00"
10/5/2011,"1,624.69","1,646.70","1,597.25","1,640.90","1,640.90","1,660.65","1,678.86","1,596.00","1,618.35","1,664.46","1,618.35"
10/4/2011,"1,660.65","1,678.86","1,596.00","1,624.30","1,624.30","1,618.35","1,664.46","1,618.35","1,615.99","1,640.49","1,607.19"
10/3/2011,"1,618.35","1,664.46","1,618.35","1,660.95","1,660.95","1,615.99","1,640.49","1,607.19","1,606.94","1,634.09","1,583.30"
9/30/2011,"1,615.99","1,640.49","1,607.19","1,623.75","1,623.75","1,606.94","1,634.09","1,583.30","1,650.25","1,668.85","1,598.70"
9/29/2011,"1,606.94","1,634.09","1,583.30","1,614.55","1,614.55","1,650.25","1,668.85","1,598.70","1,624.79","1,677.19","1,614.91"
9/28/2011,"1,650.25","1,668.85","1,598.70","1,608.80","1,608.80","1,624.79","1,677.19","1,614.91","1,657.29","1,662.99","1,534.99"
9/27/2011,"1,624.79","1,677.19","1,614.91","1,649.95","1,649.95","1,657.29","1,662.99","1,534.99","1,737.63","1,756.01","1,629.99"
9/26/2011,"1,657.29","1,662.99","1,534.99","1,627.35","1,627.35","1,737.63","1,756.01","1,629.99","1,779.34","1,786.19","1,721.84"
9/23/2011,"1,737.63","1,756.01","1,629.99","1,656.59","1,656.59","1,779.34","1,786.19","1,721.84","1,803.54","1,816.76","1,778.80"
9/22/2011,"1,779.34","1,786.19","1,721.84","1,735.83","1,735.83","1,803.54","1,816.76","1,778.80","1,778.34","1,811.40","1,770.24"
9/21/2011,"1,803.54","1,816.76","1,778.80","1,781.79","1,781.79","1,778.34","1,811.40","1,770.24","1,818.50","1,828.47","1,770.70"
9/20/2011,"1,778.34","1,811.40","1,770.24","1,803.75","1,803.75","1,818.50","1,828.47","1,770.70","1,788.45","1,822.20","1,763.05"
9/19/2011,"1,818.50","1,828.47","1,770.70","1,778.75","1,778.75","1,788.45","1,822.20","1,763.05","1,820.60","1,826.49","1,772.54"
9/16/2011,"1,788.45","1,822.20","1,763.05","1,811.95","1,811.95","1,820.60","1,826.49","1,772.54","1,833.64","1,844.89","1,808.29"
9/15/2011,"1,820.60","1,826.49","1,772.54","1,789.14","1,789.14","1,833.64","1,844.89","1,808.29","1,813.75","1,843.70","1,799.25"
9/14/2011,"1,833.64","1,844.89","1,808.29","1,819.70","1,819.70","1,813.75","1,843.70","1,799.25","1,857.66","1,861.60","1,801.09"
9/13/2011,"1,813.75","1,843.70","1,799.25","1,833.80","1,833.80","1,857.66","1,861.60","1,801.09","1,868.76","1,885.89","1,824.94"
9/12/2011,"1,857.66","1,861.60","1,801.09","1,813.75","1,813.75","1,868.76","1,885.89","1,824.94","1,816.96","1,870.30","1,812.99"
9/9/2011,"1,868.76","1,885.89","1,824.94","1,857.81","1,857.81","1,816.96","1,870.30","1,812.99","1,872.39","1,880.61","1,793.69"
9/8/2011,"1,816.96","1,870.30","1,812.99","1,868.76","1,868.76","1,872.39","1,880.61","1,793.69","1,903.40","1,921.11","1,860.91"
9/7/2011,"1,872.39","1,880.61","1,793.69","1,816.96","1,816.96","1,903.40","1,921.11","1,860.91","1,877.99","1,904.20","1,875.30"
9/6/2011,"1,903.40","1,921.11","1,860.91","1,873.72","1,873.72","1,877.99","1,904.20","1,875.30","1,824.84","1,884.90","1,824.00"
9/5/2011,"1,877.99","1,904.20","1,875.30","1,900.49","1,900.49","1,824.84","1,884.90","1,824.00","1,823.09","1,830.60","1,814.65"
9/2/2011,"1,824.84","1,884.90","1,824.00","1,884.20","1,884.20","1,823.09","1,830.60","1,814.65","1,835.39","1,839.70","1,812.89"
9/1/2011,"1,823.09","1,830.60","1,814.65","1,825.05","1,825.05","1,835.39","1,839.70","1,812.89","1,787.96","1,840.26","1,784.05"
8/31/2011,"1,835.39","1,839.70","1,812.89","1,823.80","1,823.80","1,787.96","1,840.26","1,784.05","1,837.84","1,839.24","1,776.64"
8/30/2011,"1,787.96","1,840.26","1,784.05","1,835.30","1,835.30","1,837.84","1,839.24","1,776.64","1,772.64","1,829.15","1,757.24"
8/29/2011,"1,837.84","1,839.24","1,776.64","1,788.45","1,788.45","1,772.64","1,829.15","1,757.24","1,750.35","1,774.90","1,703.45"
8/26/2011,"1,772.64","1,829.15","1,757.24","1,828.55","1,828.55","1,750.35","1,774.90","1,703.45","1,830.05","1,854.11","1,749.89"
8/25/2011,"1,750.35","1,774.90","1,703.45","1,771.60","1,771.60","1,830.05","1,854.11","1,749.89","1,897.84","1,911.96","1,823.50"
8/24/2011,"1,830.05","1,854.11","1,749.89","1,751.05","1,751.05","1,897.84","1,911.96","1,823.50","1,859.89","1,901.19","1,858.20"
8/23/2011,"1,897.84","1,911.96","1,823.50","1,830.15","1,830.15","1,859.89","1,901.19","1,858.20","1,824.35","1,877.50","1,821.35"
8/22/2011,"1,859.89","1,901.19","1,858.20","1,898.10","1,898.10","1,824.35","1,877.50","1,821.35","1,789.64","1,829.00","1,784.34"
8/19/2011,"1,824.35","1,877.50","1,821.35","1,852.45","1,852.45","1,789.64","1,829.00","1,784.34","1,786.75","1,794.90","1,779.39"
8/18/2011,"1,789.64","1,829.00","1,784.34","1,824.35","1,824.35","1,786.75","1,794.90","1,779.39","1,766.30","1,788.20","1,761.99"
8/17/2011,"1,786.75","1,794.90","1,779.39","1,788.65","1,788.65","1,766.30","1,788.20","1,761.99","1,746.25","1,766.44","1,728.01"
8/16/2011,"1,766.30","1,788.20","1,761.99","1,786.30","1,786.30","1,746.25","1,766.44","1,728.01","1,763.96","1,768.30","1,723.55"
8/15/2011,"1,746.25","1,766.44","1,728.01","1,765.50","1,765.50","1,763.96","1,768.30","1,723.55","1,796.50","1,815.79","1,734.10"
8/12/2011,"1,763.96","1,768.30","1,723.55","1,746.60","1,746.60","1,796.50","1,815.79","1,734.10","1,743.90","1,797.36","1,740.00"
8/11/2011,"1,796.50","1,815.79","1,734.10","1,767.90","1,767.90","1,743.90","1,797.36","1,740.00","1,717.35","1,778.79","1,714.75"
8/10/2011,"1,743.90","1,797.36","1,740.00","1,795.00","1,795.00","1,717.35","1,778.79","1,714.75","1,662.75","1,720.49","1,662.67"
8/9/2011,"1,717.35","1,778.79","1,714.75","1,743.90","1,743.90","1,662.75","1,720.49","1,662.67","1,648.40","1,670.10","1,642.40"
8/8/2011,"1,662.75","1,720.49","1,662.67","1,717.35","1,717.35","1,648.40","1,670.10","1,642.40","1,661.20","1,682.17","1,640.09"
8/5/2011,"1,648.40","1,670.10","1,642.40","1,665.00","1,665.00","1,661.20","1,682.17","1,640.09","1,659.75","1,673.15","1,652.00"
8/4/2011,"1,661.20","1,682.17","1,640.09","1,648.40","1,648.40","1,659.75","1,673.15","1,652.00","1,620.32","1,661.05","1,616.29"
8/3/2011,"1,659.75","1,673.15","1,652.00","1,661.20","1,661.20","1,620.32","1,661.05","1,616.29","1,628.14","1,633.66","1,609.69"
8/2/2011,"1,620.32","1,661.05","1,616.29","1,659.75","1,659.75","1,628.14","1,633.66","1,609.69","1,616.05","1,632.80","1,610.64"
8/1/2011,"1,628.14","1,633.66","1,609.69","1,620.10","1,620.10","1,616.05","1,632.80","1,610.64","1,613.50","1,620.10","1,603.40"
7/29/2011,"1,616.05","1,632.80","1,610.64","1,626.64","1,626.64","1,613.50","1,620.10","1,603.40","1,618.49","1,628.50","1,608.96"
7/28/2011,"1,613.50","1,620.10","1,603.40","1,616.85","1,616.85","1,618.49","1,628.50","1,608.96","1,614.55","1,620.49","1,608.29"
7/27/2011,"1,618.49","1,628.50","1,608.96","1,613.50","1,613.50","1,614.55","1,620.49","1,608.29","1,599.28","1,622.99","1,599.28"
7/26/2011,"1,614.55","1,620.49","1,608.29","1,619.30","1,619.30","1,599.28","1,622.99","1,599.28","1,592.98","1,609.01","1,585.36"
7/25/2011,"1,599.28","1,622.99","1,599.28","1,614.55","1,614.55","1,592.98","1,609.01","1,585.36","1,598.58","1,606.16","1,586.59"
